Name: dataset

//Variables: name of variable followed by names of states

c_ni_12_00: 3 4 5 6 
ckni_12_00: 20_MG_L 30_MG_L 40_MG_L 
c_ni_12_15: 3 4 5 6 
ckni_12_15: 20_MG_L 30_MG_L 40_MG_L 
cbodd_12_15: 15_MG_L 20_MG_L 25_MG_L 
cknd_12_15: 4_MG_L 6_MG_L 
cnod_12_15: 0_5_MG_L 1_MG_L 
cbodn_12_15: 10_MG_L 15_MG_L 
cknn_12_15: 0_5_MG_L 1_MG_L 
cnon_12_15: 4_MG_L 6_MG_L 
c_ni_12_30: 3 4 5 6 
ckni_12_30: 20_MG_L 30_MG_L 40_MG_L 
cbodd_12_30: 15_MG_L 20_MG_L 25_MG_L 30_MG_L 
cknd_12_30: 4_MG_L 6_MG_L 
cnod_12_30: 0_5_MG_L 1_MG_L 
cbodn_12_30: 10_MG_L 15_MG_L 5_MG_L 
cknn_12_30: 0_5_MG_L 1_MG_L 
cnon_12_30: 2_MG_L 4_MG_L 6_MG_L 
c_ni_12_45: 3 4 5 6 
ckni_12_45: 20_MG_L 30_MG_L 40_MG_L 
cbodd_12_45: 15_MG_L 20_MG_L 25_MG_L 30_MG_L 
cknd_12_45: 4_MG_L 6_MG_L 
cnod_12_45: 0_5_MG_L 1_MG_L 
cbodn_12_45: 10_MG_L 15_MG_L 
cknn_12_45: 0_5_MG_L 1_MG_L 
cnon_12_45: 2_MG_L 4_MG_L 6_MG_L 

//Records: Numbers in the last column are frequencies.

0 1 1 1 1 0 1 0 0 0 1 2 1 0 1 0 0 1 3 2 1 0 1 0 0 1   1.0
3 1 3 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1   1.0
2 2 2 1 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1   1.0
2 0 2 1 1 0 0 0 1 0 3 0 1 0 0 0 0 1 2 1 1 0 0 0 0 1   1.0
2 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 1 1 1 0 1 0 1 0 1 1   1.0
3 0 3 0 1 0 1 0 0 0 3 0 1 0 0 0 0 1 3 1 2 0 0 0 0 1   1.0
2 2 0 2 2 0 1 0 1 0 1 2 2 0 1 0 0 1 1 1 2 0 1 0 0 1   1.0
3 1 3 2 2 0 1 0 0 0 3 2 3 0 0 0 0 1 3 1 3 0 0 0 0 1   1.0
1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 1 1 3 1 1 0 0 0 1 1   1.0
1 1 1 0 1 0 1 0 1 0 3 1 1 0 1 0 1 1 3 1 1 0 0 0 1 1   1.0
3 1 3 0 1 0 1 0 1 0 3 1 1 0 1 0 1 1 3 1 1 0 0 0 1 1   1.0
0 0 1 1 1 0 1 0 1 0 3 1 1 0 0 0 0 1 1 1 2 0 0 0 0 1   1.0
2 2 3 2 1 0 0 0 0 0 2 1 2 1 0 0 0 1 2 1 2 1 0 0 1 1   1.0
0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1   1.0
2 0 3 1 1 0 1 0 1 1 1 0 1 0 1 0 1 2 2 1 1 0 0 0 0 2   1.0
2 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 2 1 1 1 0 0 0 1   1.0
3 2 2 1 2 0 0 0 0 0 2 2 2 0 0 0 0 1 2 1 2 0 0 0 0 1   1.0
2 2 3 1 1 0 1 0 1 0 3 1 1 0 0 0 1 1 3 0 1 0 0 0 1 1   1.0
0 2 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 2 1 1 0 0 0 0 1   1.0
1 2 1 2 1 0 0 0 1 0 1 1 1 0 0 0 1 1 2 1 1 0 0 0 1 1   1.0
2 2 1 2 1 0 0 0 0 0 1 1 2 0 0 0 0 1 1 1 2 0 0 0 0 1   1.0
