Name: dataset

//Variables: name of variable followed by names of states

class: B C D E F H 
largest_spot_size: A H K R S X 
spot_distribution: C I O X 
Activity: 1 2 
Evolution: 1 2 3 
Previous_24_hour_flare_activity_code: 1 2 3 
Historically-complex: 1 2 
Did_region_become_historically_complex: 1 2 
Area: 1 2 
Area_of_the_largest_spot: 1 2 
C-class_flares_production_by_this_region: 0 1 2 3 4 5 6 8 
M-class_flares_production_by_this_region: 0 1 2 3 4 5 
X-class_flares_production_by_this_region: 0 1 2 

//Records: Numbers in the last column are frequencies.

0 5 2 0 1 0 0 1 0 0 0 0 0   33.0
0 5 2 0 1 0 0 1 0 0 1 0 0   2.0
1 3 2 0 2 0 0 1 0 0 0 0 0   41.0
0 5 1 0 2 0 0 1 0 0 0 0 0   10.0
1 0 2 0 2 0 1 1 0 1 0 0 0   3.0
1 2 1 0 1 0 1 1 0 1 0 0 0   1.0
5 4 3 0 1 0 0 1 0 1 0 0 0   7.0
2 4 1 0 2 0 0 1 0 0 0 0 0   7.0
0 5 2 1 1 0 0 1 0 0 0 0 0   2.0
5 4 3 0 1 0 0 0 0 1 0 0 0   2.0
5 0 3 0 2 0 0 1 0 1 0 0 0   1.0
1 2 1 0 2 0 1 1 0 1 2 4 0   1.0
0 5 2 0 2 0 0 1 0 1 0 0 0   4.0
5 4 3 0 2 0 0 0 0 1 0 0 0   4.0
1 4 2 0 2 0 0 1 0 1 0 1 0   1.0
1 0 1 0 2 0 0 1 0 1 0 0 0   2.0
2 4 2 0 2 0 0 1 0 1 1 0 0   2.0
1 4 2 0 1 2 1 1 0 1 0 0 0   1.0
1 4 2 0 2 0 0 1 0 1 0 0 0   4.0
5 0 3 0 2 0 0 0 0 1 2 0 0   1.0
0 5 2 1 0 0 0 1 0 0 1 0 0   1.0
5 3 3 0 1 0 0 0 0 1 0 0 0   3.0
1 4 2 1 1 0 1 1 0 1 0 1 0   1.0
5 4 3 1 1 2 0 1 0 1 0 0 0   1.0
1 4 2 0 1 0 0 1 0 1 0 0 0   4.0
3 4 1 0 2 0 0 1 0 1 0 2 0   1.0
2 4 2 0 1 0 0 1 0 1 1 0 0   1.0
1 4 2 0 0 0 1 1 0 1 0 0 0   1.0
5 4 3 0 0 0 0 1 0 1 0 0 0   2.0
1 4 1 1 1 0 0 1 0 1 0 0 0   1.0
2 4 2 0 1 0 1 1 0 1 2 4 0   1.0
1 0 2 0 2 0 0 1 0 1 0 0 0   1.0
1 3 1 0 2 0 0 1 0 1 0 0 0   2.0
