Name: dataset

//Variables: name of variable followed by names of states

cap.shape: b c f k s x 
cap.surface: f g s y 
cap.color: b c e g n p w y 
bruises.3f: f t 
odor: a c f l m n p 
gill.spacing: c w 
gill.size: b n 
gill.color: g h k n p r u w y 
stalk.shape: e t 
stalk.root: b c e r 
stalk.surface.above.ring: f k s y 
stalk.surface.below.ring: f k s y 
stalk.color.above.ring: b c g n p w y 
stalk.color.below.ring: b c g n p w y 
ring.number: n o t 
ring.type: e l n p 
spore.print.color: h k n r u w 
population: a c n s v y 
habitat: d g l m p u 
class: e p 

//Records: Numbers in the last column are frequencies.

5 2 4 1 6 0 1 2 0 2 2 2 5 5 1 3 1 3 5 1   1.0
5 2 7 1 0 0 0 2 0 1 2 2 5 5 1 3 2 2 1 0   1.0
0 2 6 1 3 0 0 3 0 1 2 2 5 5 1 3 2 2 3 0   1.0
5 3 6 1 6 0 1 3 0 2 2 2 5 5 1 3 1 3 5 1   1.0
5 2 3 0 5 1 0 2 1 2 2 2 5 5 1 0 2 0 1 0   1.0
5 3 7 1 0 0 0 3 0 1 2 2 5 5 1 3 1 2 1 0   1.0
0 2 6 1 0 0 0 0 0 1 2 2 5 5 1 3 1 2 3 0   1.0
0 3 6 1 3 0 0 3 0 1 2 2 5 5 1 3 2 3 3 0   1.0
5 3 6 1 6 0 1 4 0 2 2 2 5 5 1 3 1 4 1 1   1.0
0 2 7 1 0 0 0 0 0 1 2 2 5 5 1 3 1 3 3 0   1.0
5 3 7 1 3 0 0 0 0 1 2 2 5 5 1 3 2 2 1 0   1.0
5 3 7 1 0 0 0 3 0 1 2 2 5 5 1 3 1 3 3 0   1.0
0 2 7 1 0 0 0 7 0 1 2 2 5 5 1 3 2 3 1 0   1.0
5 3 6 1 6 0 1 2 0 2 2 2 5 5 1 3 2 4 5 1   1.0
5 0 4 0 5 1 0 3 1 2 2 0 5 5 1 0 1 0 1 0   1.0
4 0 3 0 5 0 1 2 0 2 2 2 5 5 1 3 2 5 5 0   1.0
