Name: dataset

//Variables: name of variable followed by names of states

a: adult old young 
s: F M 
e: high uni 
o: emp self 
r: big small 
t: car other train 

//Records: Numbers in the last column are frequencies.

1 1 0 0 0 2   22.0
2 1 0 0 0 2   31.0
0 0 0 0 0 2   30.0
0 0 0 0 1 2   14.0
0 0 1 0 0 0   31.0
1 1 0 0 1 0   15.0
2 1 0 0 0 1   14.0
1 0 0 0 0 2   13.0
0 1 0 0 1 0   15.0
2 1 0 0 0 0   62.0
1 0 0 0 1 2   3.0
1 0 0 0 0 0   28.0
0 1 0 0 0 0   88.0
1 0 0 1 0 0   3.0
0 0 0 0 0 0   62.0
0 0 1 0 0 2   14.0
1 0 0 0 0 1   19.0
0 0 1 0 1 0   8.0
2 0 1 0 1 2   4.0
0 1 0 0 0 2   44.0
1 0 0 0 1 1   3.0
2 1 1 1 0 2   2.0
0 1 1 0 0 2   25.0
2 1 0 1 0 0   1.0
1 1 0 0 0 0   52.0
1 0 0 1 0 2   1.0
2 1 1 1 0 0   4.0
1 1 0 0 0 1   15.0
2 1 1 0 0 0   32.0
0 0 0 0 1 0   10.0
0 1 0 0 1 2   20.0
1 0 1 0 0 0   1.0
2 0 0 0 0 2   18.0
2 0 0 0 0 0   29.0
0 0 0 1 0 0   6.0
0 1 1 0 1 0   7.0
2 0 1 0 0 2   6.0
2 0 0 0 1 2   7.0
2 1 1 0 0 2   15.0
0 1 0 0 0 1   37.0
0 1 1 0 0 0   40.0
2 0 1 0 0 0   16.0
1 0 1 0 1 0   1.0
0 1 1 1 0 0   6.0
2 1 1 0 0 1   9.0
2 1 1 0 1 2   6.0
0 0 1 0 0 1   6.0
2 1 1 0 1 0   7.0
2 1 0 1 0 2   1.0
2 1 0 0 1 2   19.0
2 0 0 0 1 0   14.0
0 1 1 0 0 1   12.0
1 1 1 0 1 0   3.0
1 1 1 0 0 0   8.0
1 1 1 1 0 0   1.0
0 0 0 0 0 1   20.0
2 0 1 0 1 0   5.0
2 0 1 0 0 1   8.0
2 0 0 1 0 2   1.0
1 0 0 0 1 0   9.0
1 1 1 0 1 2   2.0
0 0 1 1 1 0   2.0
1 0 1 0 0 1   1.0
1 1 0 1 1 2   1.0
1 0 1 0 1 2   1.0
2 1 0 0 1 0   14.0
0 1 1 0 1 2   7.0
2 0 0 0 0 1   13.0
0 0 1 0 1 2   4.0
0 1 0 1 0 0   9.0
1 0 1 0 1 1   1.0
0 1 1 1 0 2   1.0
0 1 1 0 1 1   4.0
2 1 1 1 1 2   1.0
1 1 0 0 1 2   12.0
0 0 1 1 0 0   2.0
0 1 0 1 1 0   4.0
1 1 1 1 1 2   1.0
2 1 0 0 1 1   7.0
1 1 1 0 0 2   1.0
0 0 0 0 1 1   4.0
2 0 1 1 0 0   2.0
2 1 1 1 1 0   1.0
0 0 1 1 0 2   1.0
2 1 0 1 1 0   2.0
1 0 1 0 0 2   2.0
1 0 1 1 0 0   1.0
0 0 0 1 1 0   2.0
1 0 0 1 1 0   1.0
0 1 1 1 1 2   1.0
0 1 0 0 1 1   2.0
1 1 0 1 0 0   2.0
2 1 0 1 0 1   1.0
2 0 0 0 1 1   2.0
2 1 1 0 1 1   1.0
2 0 1 0 1 1   2.0
0 1 1 1 1 0   1.0
0 1 0 1 1 2   1.0
2 0 1 1 0 2   1.0
1 1 0 0 1 1   1.0
2 0 1 1 1 2   1.0
0 1 0 1 0 2   1.0
2 1 1 1 0 1   1.0
