Name: dataset

//Variables: name of variable followed by names of states

a: adult old young 
s: F M 
e: high uni 
o: emp self 
r: big small 
t: car other train 

//Records: Numbers in the last column are frequencies.

1 1 0 0 0 2   20.0
2 1 0 0 0 2   32.0
0 0 0 0 0 2   27.0
0 0 0 0 1 2   12.0
0 0 1 0 0 0   28.0
1 1 0 0 1 0   14.0
2 1 0 0 0 1   19.0
1 0 0 0 0 2   13.0
0 1 0 0 1 0   16.0
2 1 0 0 0 0   71.0
1 0 0 0 1 2   2.0
1 0 0 0 0 0   31.0
0 1 0 0 0 0   86.0
1 0 0 1 0 0   2.0
0 0 0 0 0 0   57.0
0 0 1 0 0 2   19.0
1 0 0 0 0 1   17.0
0 0 1 0 1 0   8.0
2 0 1 0 1 2   2.0
0 1 0 0 0 2   49.0
1 0 0 0 1 1   3.0
2 1 1 1 0 2   2.0
0 1 1 0 0 2   19.0
2 1 0 1 0 0   1.0
1 1 0 0 0 0   48.0
1 0 0 1 0 2   1.0
2 1 1 1 0 0   4.0
1 1 0 0 0 1   15.0
2 1 1 0 0 0   31.0
0 0 0 0 1 0   11.0
0 1 0 0 1 2   23.0
1 0 1 0 0 0   1.0
2 0 0 0 0 2   19.0
2 0 0 0 0 0   31.0
0 0 0 1 0 0   6.0
0 1 1 0 1 0   8.0
2 0 1 0 0 2   6.0
2 0 0 0 1 2   5.0
2 1 1 0 0 2   14.0
0 1 0 0 0 1   37.0
0 1 1 0 0 0   41.0
2 0 1 0 0 0   17.0
1 0 1 0 1 0   1.0
0 1 1 1 0 0   5.0
2 1 1 0 0 1   8.0
2 1 1 0 1 2   6.0
0 0 1 0 0 1   7.0
2 1 1 0 1 0   6.0
1 0 1 0 1 2   1.0
0 0 0 0 0 1   23.0
2 1 0 0 1 0   17.0
0 1 1 0 1 2   7.0
2 0 0 0 0 1   15.0
0 0 1 0 1 2   4.0
2 0 0 0 1 0   14.0
2 0 1 0 0 1   9.0
0 1 0 1 0 0   9.0
1 0 0 0 1 0   7.0
1 0 1 0 1 1   1.0
0 1 1 1 0 2   1.0
0 1 1 0 1 1   4.0
2 1 1 1 1 2   1.0
1 1 0 0 1 2   14.0
2 0 1 0 1 0   4.0
2 1 0 0 1 2   17.0
0 0 1 1 0 0   2.0
0 1 0 1 1 0   4.0
1 1 1 1 1 2   1.0
2 1 0 0 1 1   9.0
1 1 1 0 0 2   1.0
1 1 1 0 1 0   2.0
0 0 0 0 1 1   4.0
2 0 1 1 0 0   2.0
0 1 1 0 0 1   10.0
2 1 1 1 1 0   2.0
0 0 1 1 0 2   1.0
2 1 0 1 1 0   2.0
1 1 1 0 0 0   6.0
1 0 1 0 0 2   2.0
1 0 1 1 0 0   1.0
0 0 0 1 1 0   2.0
1 0 0 1 1 0   1.0
0 1 1 1 1 2   1.0
0 1 0 0 1 1   2.0
1 0 0 1 1 2   2.0
1 1 0 1 0 1   1.0
0 1 1 1 1 1   1.0
1 1 0 1 0 0   2.0
2 1 0 1 0 1   1.0
1 1 1 0 1 2   1.0
2 0 0 0 1 1   2.0
2 1 1 0 1 1   1.0
2 0 1 0 1 1   2.0
0 1 1 1 1 0   1.0
0 0 1 1 1 0   1.0
0 1 0 1 1 2   1.0
2 0 1 1 0 2   1.0
1 1 0 0 1 1   1.0
2 0 1 1 1 2   1.0
0 1 0 1 0 2   1.0
2 1 1 1 0 1   1.0
