Name: dataset

//Variables: name of variable followed by names of states

a: adult old young 
s: F M 
e: high uni 
o: emp self 
r: big small 
t: car other train 

//Records: Numbers in the last column are frequencies.

1 1 0 0 0 2   22.0
2 1 0 0 0 2   25.0
0 0 0 0 0 2   32.0
0 0 0 0 1 2   14.0
0 0 1 0 0 0   31.0
1 1 0 0 1 0   14.0
2 1 0 0 0 1   18.0
1 0 0 0 0 2   14.0
0 1 0 0 1 0   14.0
2 1 0 0 0 0   66.0
1 0 0 0 1 2   3.0
1 0 0 0 0 0   31.0
0 1 0 0 0 0   90.0
1 0 0 1 0 0   3.0
0 0 0 0 0 0   62.0
0 0 1 0 0 2   19.0
1 0 0 0 0 1   20.0
0 0 1 0 1 0   7.0
2 0 1 0 1 2   4.0
0 1 0 0 0 2   39.0
1 0 0 0 1 1   3.0
2 1 1 1 0 2   2.0
0 1 1 0 0 2   23.0
2 1 0 1 0 0   1.0
1 1 0 0 0 0   48.0
1 0 0 1 0 2   1.0
2 1 1 1 0 0   3.0
1 1 0 0 0 1   14.0
2 1 1 0 0 0   28.0
0 0 0 0 1 0   14.0
0 1 0 0 1 2   25.0
1 0 1 0 0 0   1.0
2 0 0 0 0 2   16.0
2 0 0 0 0 0   31.0
0 0 0 1 0 0   6.0
0 1 1 0 1 0   7.0
2 0 1 0 0 2   7.0
2 0 0 0 1 2   7.0
2 1 1 0 0 2   14.0
0 1 0 0 0 1   37.0
0 1 1 0 0 0   40.0
2 0 1 0 0 0   15.0
1 0 1 0 1 0   1.0
0 1 1 1 0 0   3.0
2 1 1 0 0 1   9.0
2 1 1 0 1 2   4.0
0 0 1 0 0 1   8.0
2 1 1 0 1 0   6.0
2 1 0 1 0 2   1.0
2 1 0 0 1 2   16.0
2 0 0 0 1 0   13.0
0 1 1 0 0 1   11.0
1 1 1 0 1 0   3.0
1 1 1 0 0 0   7.0
1 1 1 1 0 0   1.0
0 0 0 0 0 1   23.0
2 0 1 0 1 0   4.0
2 0 1 0 0 1   8.0
2 0 0 1 0 2   1.0
1 0 0 0 1 0   9.0
1 1 1 0 1 2   2.0
0 0 1 1 1 0   2.0
1 0 1 0 0 1   1.0
1 1 0 1 1 2   1.0
1 0 1 0 1 2   1.0
2 1 0 0 1 0   15.0
0 1 1 0 1 2   7.0
2 0 0 0 0 1   12.0
0 0 1 0 1 2   3.0
0 1 0 1 0 0   9.0
1 0 1 0 1 1   1.0
0 1 1 1 0 2   1.0
0 1 1 0 1 1   4.0
2 1 1 1 1 2   1.0
1 1 0 0 1 2   13.0
0 0 1 1 0 0   2.0
0 1 0 1 1 0   4.0
1 1 1 1 1 2   1.0
2 1 0 0 1 1   9.0
1 1 1 0 0 2   1.0
0 0 0 0 1 1   3.0
2 0 1 1 0 0   2.0
2 1 1 1 1 0   2.0
0 0 1 1 0 2   1.0
2 1 0 1 1 0   2.0
1 0 1 0 0 2   2.0
1 0 1 1 0 0   1.0
0 0 0 1 1 0   2.0
1 0 0 1 1 0   1.0
0 1 1 1 1 2   1.0
0 1 0 0 1 1   2.0
1 0 0 1 1 2   2.0
1 1 0 1 0 1   1.0
0 1 1 1 1 1   1.0
1 1 0 1 0 0   2.0
2 1 0 1 0 1   1.0
2 0 0 0 1 1   2.0
2 1 1 0 1 1   1.0
2 0 1 0 1 1   2.0
0 1 1 1 1 0   1.0
0 1 0 1 1 2   1.0
2 0 1 1 0 2   1.0
0 1 0 1 0 2   1.0
2 1 1 1 0 1   1.0
