Name: dataset

//Variables: name of variable followed by names of states

a: adult old young 
s: F M 
e: high uni 
o: emp self 
r: big small 
t: car other train 

//Records: Numbers in the last column are frequencies.

1 1 0 0 0 2   21.0
2 1 0 0 0 2   30.0
0 0 0 0 0 2   29.0
0 0 0 0 1 2   12.0
0 0 1 0 0 0   29.0
1 1 0 0 1 0   14.0
2 1 0 0 0 1   21.0
1 0 0 0 0 2   14.0
0 1 0 0 1 0   15.0
2 1 0 0 0 0   66.0
1 0 0 0 1 2   3.0
1 0 0 0 0 0   29.0
0 1 0 0 0 0   94.0
1 0 0 1 0 0   3.0
0 0 0 0 0 0   62.0
0 0 1 0 0 2   18.0
1 0 0 0 0 1   17.0
0 0 1 0 1 0   8.0
2 0 1 0 1 2   4.0
0 1 0 0 0 2   43.0
1 0 0 0 1 1   3.0
2 1 1 1 0 2   2.0
0 1 1 0 0 2   26.0
2 1 0 1 0 0   1.0
1 1 0 0 0 0   52.0
1 0 0 1 0 2   1.0
2 1 1 1 0 0   4.0
1 1 0 0 0 1   15.0
2 1 1 0 0 0   30.0
0 0 0 0 1 0   13.0
0 1 0 0 1 2   20.0
1 0 1 0 0 0   1.0
2 0 0 0 0 2   16.0
2 0 0 0 0 0   26.0
0 0 0 1 0 0   5.0
0 1 1 0 1 0   8.0
2 0 1 0 0 2   7.0
2 0 0 0 1 2   8.0
2 1 1 0 0 2   13.0
0 1 0 0 0 1   34.0
0 1 1 0 0 0   42.0
2 0 1 0 0 0   17.0
1 0 1 0 1 0   1.0
0 1 1 1 0 0   6.0
2 1 1 0 0 1   9.0
2 1 1 0 1 2   6.0
0 0 1 0 0 1   8.0
2 1 1 0 1 0   7.0
2 1 0 1 0 2   1.0
2 1 0 0 1 2   17.0
2 0 0 0 1 0   14.0
0 1 1 0 0 1   11.0
1 1 1 0 1 0   3.0
1 1 1 0 0 0   7.0
1 1 1 1 0 0   1.0
0 0 0 0 0 1   20.0
2 0 1 0 1 0   5.0
2 0 1 0 0 1   9.0
2 0 0 1 0 2   1.0
1 0 0 0 1 0   7.0
1 1 1 0 1 2   2.0
0 0 1 1 1 0   2.0
1 0 1 0 0 1   1.0
1 1 0 1 1 2   1.0
1 0 1 0 1 2   1.0
2 1 0 0 1 0   13.0
0 1 1 0 1 2   6.0
2 0 0 0 0 1   14.0
0 0 1 0 1 2   4.0
0 1 0 1 0 0   7.0
1 0 1 0 1 1   1.0
0 1 1 1 0 2   1.0
0 1 1 0 1 1   3.0
2 1 1 1 1 2   1.0
1 1 0 0 1 2   14.0
0 0 1 1 0 0   2.0
0 1 0 1 1 0   4.0
1 1 1 1 1 2   1.0
2 1 0 0 1 1   7.0
1 1 1 0 0 2   1.0
0 0 0 0 1 1   4.0
2 0 1 1 0 0   2.0
1 0 0 1 1 2   2.0
1 1 0 1 0 1   1.0
0 1 1 1 1 1   1.0
2 1 1 1 1 0   1.0
1 1 0 1 0 0   2.0
2 1 0 1 0 1   1.0
2 0 0 0 1 1   2.0
2 1 1 0 1 1   1.0
2 0 1 0 1 1   2.0
0 1 1 1 1 0   1.0
1 0 1 0 0 2   1.0
0 1 0 1 1 2   1.0
2 0 1 1 0 2   1.0
1 1 0 0 1 1   1.0
2 0 1 1 1 2   1.0
0 1 0 1 0 2   1.0
0 1 0 0 1 1   1.0
0 0 0 1 1 0   1.0
2 1 1 1 0 1   1.0
2 1 0 1 1 0   1.0
