Name: dataset

//Variables: name of variable followed by names of states

a: adult old young 
s: F M 
e: high uni 
o: emp self 
r: big small 
t: car other train 

//Records: Numbers in the last column are frequencies.

1 1 0 0 0 2   21.0
2 1 0 0 0 2   28.0
0 0 0 0 0 2   31.0
0 0 0 0 1 2   14.0
0 0 1 0 0 0   28.0
1 1 0 0 1 0   12.0
2 1 0 0 0 1   20.0
1 0 0 0 0 2   13.0
0 1 0 0 1 0   13.0
2 1 0 0 0 0   72.0
1 0 0 0 1 2   3.0
1 0 0 0 0 0   27.0
0 1 0 0 0 0   88.0
1 0 0 1 0 0   3.0
0 0 0 0 0 0   62.0
0 0 1 0 0 2   18.0
1 0 0 0 0 1   20.0
0 0 1 0 1 0   8.0
2 0 1 0 1 2   4.0
0 1 0 0 0 2   41.0
1 0 0 0 1 1   3.0
2 1 1 1 0 2   2.0
0 1 1 0 0 2   26.0
2 1 0 1 0 0   1.0
1 1 0 0 0 0   48.0
1 0 0 1 0 2   1.0
2 1 1 1 0 0   3.0
1 1 0 0 0 1   16.0
2 1 1 0 0 0   32.0
0 0 0 0 1 0   13.0
0 1 0 0 1 2   24.0
1 0 1 0 0 0   1.0
2 0 0 0 0 2   16.0
2 0 0 0 0 0   32.0
0 0 0 1 0 0   6.0
0 1 1 0 1 0   8.0
2 0 1 0 0 2   5.0
2 0 0 0 1 2   8.0
2 1 1 0 0 2   12.0
0 1 0 0 0 1   32.0
0 1 1 0 0 0   38.0
2 0 1 0 0 0   16.0
1 0 1 0 1 0   1.0
0 1 1 1 0 0   6.0
2 1 1 0 0 1   10.0
2 1 1 0 1 2   6.0
0 0 1 0 0 1   7.0
2 1 1 0 1 0   7.0
2 1 0 1 0 2   1.0
2 1 0 0 1 2   16.0
2 0 0 0 1 0   12.0
0 1 1 0 0 1   12.0
1 1 1 0 1 0   3.0
1 1 1 0 0 0   7.0
1 1 1 1 0 0   1.0
0 0 0 0 0 1   23.0
2 0 1 0 1 0   5.0
2 0 1 0 0 1   9.0
2 0 0 1 0 2   1.0
1 0 0 0 1 0   8.0
1 1 1 0 1 2   2.0
0 0 1 1 1 0   2.0
1 0 1 0 0 1   1.0
1 1 0 1 1 2   1.0
1 0 1 0 1 2   1.0
2 1 0 0 1 0   16.0
0 1 1 0 1 2   5.0
2 0 0 0 0 1   13.0
0 0 1 0 1 2   4.0
0 1 0 1 0 0   8.0
1 0 1 0 1 1   1.0
0 1 1 1 0 2   1.0
0 1 1 0 1 1   3.0
2 1 1 1 1 2   1.0
1 1 0 0 1 2   13.0
0 0 1 1 0 0   2.0
0 1 0 1 1 0   4.0
1 1 1 1 1 2   1.0
2 1 0 0 1 1   8.0
1 1 1 0 0 2   1.0
0 0 0 0 1 1   4.0
2 0 1 1 0 0   2.0
2 1 1 1 1 0   2.0
0 0 1 1 0 2   1.0
2 1 0 1 1 0   1.0
1 0 1 0 0 2   2.0
1 0 1 1 0 0   1.0
0 0 0 1 1 0   1.0
1 0 0 1 1 0   1.0
0 1 1 1 1 2   1.0
0 1 0 0 1 1   1.0
1 0 0 1 1 2   2.0
1 1 0 1 0 1   1.0
0 1 1 1 1 1   1.0
1 1 0 1 0 0   2.0
2 1 0 1 0 1   1.0
2 0 0 0 1 1   2.0
2 1 1 0 1 1   1.0
2 0 1 0 1 1   1.0
0 1 1 1 1 0   1.0
0 1 0 1 1 2   1.0
2 0 1 1 0 2   1.0
1 1 0 0 1 1   1.0
2 0 1 1 1 2   1.0
