Name: dataset

//Variables: name of variable followed by names of states

pollution: high low 
smoker: False True 
cancer: False True 
xray: negative positive 
dyspnoea: False True 

//Records: Numbers in the last column are frequencies.

1 1 0 1 1   11.0
1 1 0 0 0   68.0
1 0 0 0 0   152.0
1 0 0 1 0   37.0
0 0 0 0 1   8.0
1 0 0 0 1   70.0
0 0 0 0 0   19.0
1 1 1 1 1   3.0
1 1 0 0 1   31.0
1 0 0 1 1   27.0
0 1 0 1 1   1.0
1 1 0 1 0   6.0
0 0 0 1 0   5.0
0 0 0 1 1   3.0
0 1 0 0 1   1.0
0 1 0 0 0   5.0
0 0 1 1 1   1.0
1 1 1 1 0   2.0
