Name: dataset

//Variables: name of variable followed by names of states

pollution: high low 
smoker: False True 
cancer: False True 
xray: negative positive 
dyspnoea: False True 

//Records: Numbers in the last column are frequencies.

1 1 0 1 1   8.0
1 1 0 0 0   62.0
1 0 0 0 0   158.0
1 0 0 1 0   40.0
0 0 0 0 1   6.0
1 0 0 0 1   70.0
0 0 0 0 0   17.0
1 1 1 1 1   5.0
1 1 0 0 1   34.0
1 0 0 1 1   26.0
0 1 0 1 1   1.0
0 0 0 1 0   5.0
0 0 0 1 1   3.0
0 1 0 0 1   1.0
1 1 0 1 0   6.0
0 1 0 0 0   5.0
0 0 1 1 1   1.0
1 1 1 1 0   2.0
