Name: dataset

//Variables: name of variable followed by names of states

pollution: high low 
smoker: False True 
cancer: False True 
xray: negative positive 
dyspnoea: False True 

//Records: Numbers in the last column are frequencies.

1 1 0 1 1   8.0
1 1 0 0 0   66.0
1 0 0 0 0   158.0
1 0 0 1 0   36.0
0 0 0 0 1   9.0
1 0 0 0 1   71.0
0 0 0 0 0   20.0
1 1 1 1 1   5.0
1 1 0 0 1   30.0
1 0 0 1 1   23.0
0 1 0 1 1   1.0
1 1 0 1 0   7.0
0 0 0 1 0   4.0
0 0 0 1 1   3.0
0 1 0 0 1   1.0
0 1 0 0 0   5.0
0 0 1 1 1   1.0
1 1 1 1 0   2.0
