Name: dataset

//Variables: name of variable followed by names of states

pollution: high low 
smoker: False True 
cancer: False True 
xray: negative positive 
dyspnoea: False True 

//Records: Numbers in the last column are frequencies.

1 1 0 1 1   10.0
1 1 0 0 0   66.0
1 0 0 0 0   155.0
1 0 0 1 0   38.0
0 0 0 0 1   8.0
1 0 0 0 1   71.0
0 0 0 0 0   20.0
1 1 1 1 1   5.0
1 1 0 0 1   31.0
1 0 0 1 1   25.0
0 1 0 1 1   1.0
1 1 0 1 0   6.0
0 0 0 1 0   5.0
0 0 0 1 1   2.0
0 1 0 0 1   1.0
0 1 0 0 0   5.0
1 1 1 1 0   1.0
