Name: dataset

//Variables: name of variable followed by names of states

pollution: high low 
smoker: False True 
cancer: False True 
xray: negative positive 
dyspnoea: False True 

//Records: Numbers in the last column are frequencies.

1 1 0 1 0   7.0
0 0 0 0 0   19.0
1 0 0 0 0   152.0
1 0 0 1 0   39.0
1 1 0 0 0   67.0
1 0 0 0 1   73.0
1 0 0 1 1   27.0
0 0 0 0 1   7.0
1 1 0 1 1   10.0
0 0 0 1 0   5.0
0 0 0 1 1   3.0
1 1 0 0 1   29.0
0 1 0 0 1   1.0
0 1 0 0 0   5.0
1 1 1 1 1   3.0
0 0 1 1 1   1.0
1 1 1 1 0   2.0
