Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3253.0
0 1 1 0 1   40.0
0 0 0 1 0   74.0
1 1 1 1 1   156.0
0 0 1 0 1   84.0
1 0 1 0 0   229.0
1 1 1 0 0   208.0
1 1 0 0 0   279.0
1 0 0 0 0   445.0
0 0 1 0 0   397.0
0 0 1 1 0   93.0
1 0 1 0 1   106.0
1 1 1 0 1   141.0
0 1 1 0 0   125.0
0 1 0 0 0   263.0
1 1 1 1 0   41.0
0 1 1 1 0   29.0
0 0 0 0 1   65.0
1 1 0 1 0   15.0
1 1 0 0 1   45.0
0 1 0 0 1   24.0
0 0 1 1 1   72.0
1 0 0 1 0   20.0
1 0 1 1 0   65.0
1 0 0 0 1   36.0
0 1 1 1 1   37.0
1 0 1 1 1   62.0
0 1 0 1 0   12.0
1 0 0 1 1   6.0
1 1 0 1 1   9.0
0 0 0 1 1   10.0
0 1 0 1 1   5.0
