Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3280.0
0 1 1 0 1   38.0
0 0 0 1 0   77.0
1 1 1 1 1   160.0
0 0 1 0 1   78.0
1 0 1 0 0   231.0
1 1 1 0 0   202.0
1 1 0 0 0   264.0
1 0 0 0 0   442.0
0 0 1 0 0   395.0
0 0 1 1 0   91.0
1 0 1 0 1   97.0
1 1 1 0 1   148.0
0 1 1 0 0   119.0
0 1 0 0 0   273.0
1 1 1 1 0   41.0
0 1 1 1 0   34.0
0 0 0 0 1   64.0
1 1 0 1 0   15.0
1 1 0 0 1   42.0
0 1 0 0 1   24.0
0 0 1 1 1   70.0
1 0 0 1 0   21.0
1 0 1 1 0   68.0
1 0 0 0 1   31.0
0 1 1 1 1   36.0
1 0 1 1 1   64.0
0 1 0 1 0   13.0
1 0 0 1 1   5.0
1 1 0 1 1   9.0
0 0 0 1 1   9.0
0 1 0 1 1   5.0
