Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3274.0
0 1 1 0 1   37.0
0 0 0 1 0   79.0
1 1 1 1 1   159.0
0 0 1 0 1   83.0
1 0 1 0 0   232.0
1 1 1 0 0   213.0
1 1 0 0 0   269.0
1 0 0 0 0   451.0
0 0 1 0 0   386.0
0 0 1 1 0   96.0
1 0 1 0 1   107.0
1 1 1 0 1   142.0
0 1 1 0 0   121.0
0 1 0 0 0   269.0
1 1 1 1 0   38.0
0 1 1 1 0   31.0
0 0 0 0 1   70.0
1 1 0 1 0   13.0
1 1 0 0 1   39.0
0 1 0 0 1   22.0
0 0 1 1 1   62.0
1 0 0 1 0   21.0
1 0 1 1 0   61.0
1 0 0 0 1   35.0
0 1 1 1 1   35.0
1 0 1 1 1   59.0
0 1 0 1 0   12.0
1 0 0 1 1   7.0
1 1 0 1 1   11.0
0 0 0 1 1   8.0
0 1 0 1 1   4.0
