Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3252.0
0 1 1 0 1   37.0
0 0 0 1 0   73.0
1 1 1 1 1   159.0
0 0 1 0 1   83.0
1 0 1 0 0   234.0
1 1 1 0 0   209.0
1 1 0 0 0   270.0
1 0 0 0 0   443.0
0 0 1 0 0   398.0
0 0 1 1 0   97.0
1 0 1 0 1   108.0
1 1 1 0 1   152.0
0 1 1 0 0   123.0
0 1 0 0 0   266.0
1 1 1 1 0   37.0
0 1 1 1 0   32.0
0 0 0 0 1   64.0
1 1 0 1 0   14.0
1 1 0 0 1   42.0
0 1 0 0 1   20.0
0 0 1 1 1   71.0
1 0 0 1 0   21.0
1 0 1 1 0   66.0
1 0 0 0 1   35.0
0 1 1 1 1   37.0
1 0 1 1 1   57.0
0 1 0 1 0   15.0
1 0 0 1 1   7.0
1 1 0 1 1   9.0
0 0 0 1 1   10.0
0 1 0 1 1   5.0
