Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

1 1 1 0 0   206.0
0 0 0 0 0   3284.0
0 1 0 0 0   263.0
1 1 0 1 1   11.0
1 0 1 0 0   229.0
0 0 1 1 0   98.0
1 0 0 0 0   436.0
1 1 1 0 1   150.0
1 1 1 1 0   40.0
0 0 0 1 1   10.0
1 1 1 1 1   152.0
0 0 0 1 0   76.0
1 0 0 0 1   34.0
1 0 1 1 0   65.0
0 0 1 0 0   398.0
1 1 0 0 0   271.0
0 1 1 0 1   37.0
1 0 0 1 1   6.0
1 0 1 0 1   107.0
0 0 1 0 1   79.0
1 0 0 1 0   21.0
1 0 1 1 1   57.0
0 1 1 0 0   124.0
1 1 0 0 1   43.0
0 0 0 0 1   63.0
1 1 0 1 0   15.0
0 0 1 1 1   67.0
0 1 1 1 0   30.0
0 1 1 1 1   33.0
0 1 0 0 1   22.0
0 1 0 1 0   14.0
0 1 0 1 1   5.0
