Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3273.0
0 1 1 0 1   39.0
0 0 0 1 0   76.0
1 1 1 1 1   164.0
0 0 1 0 1   80.0
1 0 1 0 0   224.0
1 1 1 0 0   205.0
1 1 0 0 0   281.0
1 0 0 0 0   439.0
0 0 1 0 0   391.0
0 0 1 1 0   97.0
1 0 1 0 1   103.0
1 1 1 0 1   134.0
0 1 1 0 0   132.0
0 1 0 0 0   269.0
1 1 1 1 0   40.0
0 1 1 1 0   34.0
0 0 0 0 1   59.0
1 1 0 1 0   13.0
1 1 0 0 1   45.0
0 1 0 0 1   24.0
0 0 1 1 1   68.0
1 0 0 1 0   22.0
1 0 1 1 0   61.0
1 0 0 0 1   34.0
0 1 1 1 1   36.0
1 0 1 1 1   58.0
0 1 0 1 0   14.0
1 0 0 1 1   7.0
1 1 0 1 1   8.0
0 0 0 1 1   9.0
0 1 0 1 1   5.0
