Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3268.0
0 1 1 0 1   37.0
0 0 0 1 0   82.0
1 1 1 1 1   157.0
0 0 1 0 1   79.0
1 0 1 0 0   230.0
1 1 1 0 0   200.0
1 1 0 0 0   280.0
1 0 0 0 0   434.0
0 0 1 0 0   400.0
0 0 1 1 0   95.0
1 0 1 0 1   104.0
1 1 1 0 1   147.0
0 1 1 0 0   123.0
0 1 0 0 0   268.0
1 1 1 1 0   39.0
0 1 1 1 0   31.0
0 0 0 0 1   68.0
1 1 0 1 0   15.0
1 1 0 0 1   45.0
0 1 0 0 1   23.0
0 0 1 1 1   68.0
1 0 0 1 0   21.0
1 0 1 1 0   62.0
1 0 0 0 1   32.0
0 1 1 1 1   36.0
1 0 1 1 1   57.0
0 1 0 1 0   15.0
1 0 0 1 1   7.0
1 1 0 1 1   10.0
0 0 0 1 1   10.0
0 1 0 1 1   3.0
