Name: dataset

//Variables: name of variable followed by names of states

back_pain: no yes 
neck_pain: no yes 
joint_pain: no yes 
swelling: no yes 
stiffness: no yes 

//Records: Numbers in the last column are frequencies.

0 0 0 0 0   3261.0
0 1 1 0 1   37.0
0 0 0 1 0   83.0
1 1 1 1 1   157.0
0 0 1 0 1   78.0
1 0 1 0 0   233.0
1 1 1 0 0   206.0
1 1 0 0 0   280.0
1 0 0 0 0   441.0
0 0 1 0 0   400.0
0 0 1 1 0   98.0
1 0 1 0 1   103.0
1 1 1 0 1   149.0
0 1 1 0 0   129.0
0 1 0 0 0   258.0
1 1 1 1 0   39.0
0 1 1 1 0   29.0
0 0 0 0 1   70.0
1 1 0 1 0   13.0
1 1 0 0 1   46.0
0 1 0 0 1   22.0
0 0 1 1 1   63.0
1 0 0 1 0   20.0
1 0 1 1 0   63.0
1 0 0 0 1   34.0
0 1 1 1 1   35.0
1 0 1 1 1   55.0
0 1 0 1 0   14.0
1 0 0 1 1   6.0
1 1 0 1 1   11.0
0 0 0 1 1   8.0
0 1 0 1 1   5.0
