Name: dataset

//Variables: name of variable followed by names of states

handicapped_infants: n y 
water_project_cost_sharing: n y 
adoption_of_the_budget_resolution: n y 
physician_fee_freeze: n y 
el_salvador_aid: n y 
religious_groups_in_schools: n y 
anti_satellite_test_ban: n y 
aid_to_nicaraguan_contras: n y 
mx_missile: n y 
immigration: n y 
synfuels_corporation_cutback: n y 
education_spending: n y 
superfund_right_to_sue: n y 
crime: n y 
duty_free_exports: n y 
export_administration_act_south_africa: n y 
class: democrat republican 

//Records: Numbers in the last column are frequencies.

0 1 0 1 1 1 0 0 0 1 1 1 1 1 0 0 1   2.0
0 1 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1   2.0
0 1 0 1 1 1 0 0 0 1 0 1 1 1 0 1 1   4.0
0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1   4.0
1 1 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0   2.0
1 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 1   1.0
0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 1   1.0
0 1 0 1 1 1 0 0 0 1 0 1 1 1 0 0 1   4.0
1 1 1 0 0 0 1 1 1 0 0 0 0 0 1 1 0   3.0
1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 1   1.0
1 0 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1   1.0
1 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0   1.0
0 1 1 1 1 1 0 0 0 1 1 0 1 1 0 0 0   1.0
0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0   1.0
1 1 1 0 1 1 0 0 0 1 1 0 1 1 0 1 0   1.0
0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 1   1.0
0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 1   4.0
0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1   8.0
0 0 1 0 1 1 0 0 0 1 1 1 1 1 0 1 0   1.0
0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 0 1   5.0
0 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 0   1.0
1 0 1 0 0 0 1 1 1 1 0 0 0 0 1 1 0   4.0
1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 1 0   2.0
1 0 1 0 0 0 1 0 1 1 1 0 0 0 1 1 0   1.0
1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0   1.0
1 0 0 0 1 1 1 0 0 1 1 0 0 1 0 1 0   1.0
1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1 0   1.0
1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0   1.0
1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0   1.0
1 1 1 0 0 0 0 1 1 0 1 0 0 0 1 1 0   1.0
0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1   6.0
0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 1 0   1.0
1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 0   1.0
1 1 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1   1.0
0 1 1 0 0 0 0 1 1 1 1 0 0 0 1 1 0   1.0
0 0 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1   4.0
0 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0   1.0
0 1 0 1 1 1 0 0 0 1 1 1 1 0 0 1 1   1.0
